state,station_id,name,name_norm,address,suburb,postcode,lat,lng
NSW,1-GN9E-21,Shell Reddy  Express Kingsgrove,shell reddy express kingsgrove,"137-141 Kingsgrove Road, Kingsgrove NSW 2208",KINGSGROVE,2208,-33.932785,151.099086
NSW,1-GN9E-210,Shell Reddy  Express Bega,shell reddy express bega,"2-6 Swan St, Bega NSW 2550",BEGA,2550,-36.673879,149.838173
NSW,1-GN9E-211,7-Eleven Belmore,7-eleven belmore,"792-794 Canterbury Road Chapel Street, Belmore NSW 2192",BELMORE,2192,-33.925456,151.087072
NSW,1-GN9E-212,7-Eleven Pendle Hill,7-eleven pendle hill,"217 Wentworth Avenue (Corner Bungaree Road), Pendle Hill NSW 2145",PENDLE HILL,2145,-33.80187,150.957827
NSW,1-GN9E-213,7-Eleven Rockdale,7-eleven rockdale,"99 Railway Street (Corner Frederick Street), Rockdale NSW 2216",ROCKDALE,2216,-33.952566,151.135774
NSW,1-GN9E-214,7-Eleven Guildford West,7-eleven guildford west,"534 Guildford Road West (Corner Fowler Road), Guildford West NSW 2161",GUILDFORD WEST,2161,-33.851431,150.972137
NSW,1-GN9E-216,7-Eleven Maroubra,7-eleven maroubra,"1 Meagher Ave (Cnr Malabar Rd) (Repn 9 June'16), Maroubra NSW 2035",MAROUBRA,2035,-33.951306,151.24905
NSW,1-GN9E-217,7-Eleven Merrylands,7-eleven merrylands,"295-297 Merrylands Road (Corner Windsor Street), Merrylands NSW 2160",MERRYLANDS,2160,-33.835467,150.985311
NSW,1-GN9E-218,7-Eleven Hurlstone Park,7-eleven hurlstone park,"670 New Canterbury Road (Corner Melford Street), Hurlstone Park NSW 2193",HURLSTONE PARK,2193,-33.905043,151.130108
NSW,1-GN9E-219,7-Eleven Fairfield West,7-eleven fairfield west,"234 Hamilton Road, Fairfield West NSW 2165",FAIRFIELD WEST,2165,-33.872141,150.937268
NSW,1-GN9E-22,Coles Express Bowral,coles express bowral,"430 Bong Bong St (Cnr Bowral St), Bowral NSW 2576",BOWRAL,2576,-34.48268,150.417354
NSW,1-GN9E-220,7-Eleven North Rocks,7-eleven north rocks,"340 North Rocks Road, North Rocks NSW 2151",NORTH ROCKS,2151,-33.768977,151.03069
NSW,1-GN9E-223,7-Eleven Mount Pritchard,7-eleven mount pritchard,"352 Elizabeth Drive (Corner Meadow Road), Mount Pritchard NSW 2170",MOUNT PRITCHARD,2170,-33.902707,150.896724
NSW,1-GN9E-224,7-Eleven Mosman,7-eleven mosman,"162A Spit Road (Corner Mitchell Road), Mosman NSW 2088",MOSMAN,2088,-33.817498,151.243383
NSW,1-GN9E-225,7-Eleven Caringbah,7-eleven caringbah,"367 The Kingsway (Corner Willarong Road), Caringbah NSW 2229",CARINGBAH,2229,-34.039547,151.120355
NSW,1-GN9E-226,7-Eleven West Wollongong,7-eleven west wollongong,"Corner Crown & Darling Streets, West Wollongong NSW 2500",WEST WOLLONGONG,2500,-34.425265,150.884673
NSW,1-GN9E-227,7-Eleven Kingswood,7-eleven kingswood,"127 GREAT WESTERN HWY, KINGSWOOD NSW 2747",KINGSWOOD,2747,-33.7598749,150.7265029
NSW,1-GN9E-228,7-Eleven Drummoyne,7-eleven drummoyne,"271A Victoria Road, Drummoyne NSW 2047",DRUMMOYNE,2047,-33.84723,151.151612
NSW,1-GN9E-229,7-Eleven Croydon Park,7-eleven croydon park,"45 Georges River Road, Croydon Park NSW 2133",CROYDON PARK,2133,-33.894381,151.111446
NSW,1-GN9E-23,Coles Express Goulburn,coles express goulburn,"90 Cowper St (Cnr Clinton St), Goulburn NSW 2580",GOULBURN,2580,-34.755637,149.711462
NSW,1-GN9E-230,7-Eleven Penshurst,7-eleven penshurst,"612 Forest Road, Penshurst NSW 2222",PENSHURST,2222,-33.961504,151.079228
NSW,1-GN9E-231,7-Eleven Randwick,7-eleven randwick,"128 Barker Street, Randwick NSW 2031",RANDWICK,2031,-33.920881,151.235608
NSW,1-GN9E-232,7-Eleven Heatherbrae,7-eleven heatherbrae,"369 Pacific Highway, Heatherbrae NSW 2324",HEATHERBRAE,2324,-32.791312,151.725301
NSW,1-GN9E-233,7-Eleven Kings Park,7-eleven kings park,"363 Vardys Road, Kings Park NSW 2148",KINGS PARK,2148,-33.7466,150.90688
NSW,1-GN9E-236,7-Eleven Mosman,7-eleven mosman,"45 Spit Road, Mosman NSW 2088",MOSMAN,2088,-33.823058,151.243459
NSW,1-GN9E-238,7-Eleven Belmont North,7-eleven belmont north,"378 Pacific Highway, Belmont North NSW 2280",BELMONT NORTH,2280,-33.022787,151.664179
NSW,1-GN9E-24,Coles Express St Helens Park,coles express st helens park,"Lot 201 Appin Road, St Helens Park NSW 2560",ST HELENS PARK,2560,-34.111953,150.798563
NSW,1-GN9E-241,7-Eleven Shellharbour,7-eleven shellharbour,"Corner Shellharbour & Wattle Roads, Shellharbour NSW 2529",SHELLHARBOUR,2529,-34.580605,150.861141
NSW,1-GN9E-243,7-Eleven Sutherland,7-eleven sutherland,"693 Old Princes Highway (Retank Reopens 23 Jun'16), Sutherland NSW 2232",SUTHERLAND,2232,-34.029795,151.058951
NSW,1-GN9E-244,7-Eleven Penrith,7-eleven penrith,"30 Henry Street, Penrith NSW 2750",PENRITH,2750,-33.754088,150.704558
NSW,1-GN9E-245,7-Eleven Narrabeen,7-eleven narrabeen,"1234 Pittwater Road, Narrabeen NSW 2101",NARRABEEN,1234,-33.719601,151.298272
NSW,1-GN9E-246,7-Eleven Arndell Park,7-eleven arndell park,"180 Reservoir Road, Arndell Park NSW 2148",ARNDELL PARK,2148,-33.796722,150.897194
NSW,1-GN9E-247,7-Eleven Mount Druitt,7-eleven mount druitt,"Lot 6 Luxford Road, Mount Druitt NSW 2770",MOUNT DRUITT,2770,-33.764921,150.82627
NSW,1-GN9E-248,7-Eleven Carlingford,7-eleven carlingford,"243 Pennant Hills Road, Carlingford NSW 2118",CARLINGFORD,2118,-33.782875,151.045752
NSW,1-GN9E-249,7-Eleven Minchinbury,7-eleven minchinbury,"Lot 3 Great Western Highway (Cnr John Hines Ave), Minchinbury NSW 2770",MINCHINBURY,2770,-33.778099,150.809194
NSW,1-GN9E-25,Shell Reddy Express Killarney Vale,shell reddy express killarney vale,"102 - 106 Wyong Road, Killarney Vale NSW 2261",KILLARNEY VALE,2261,-33.367288,151.46491
NSW,1-GN9E-250,7-Eleven Arncliffe,7-eleven arncliffe,"28 Princes Highway, Arncliffe NSW 2205",ARNCLIFFE,2205,-33.934164,151.152566
NSW,1-GN9E-251,7-Eleven Erina,7-eleven erina,"214 The Entrance Road, Erina NSW 2250",ERINA,2250,-33.434942,151.387952
NSW,1-GN9E-252,7-Eleven Werrington,7-eleven werrington,"Lot 122 Dunheved Road, Werrington NSW 2747",WERRINGTON,2747,-33.747045,150.742768
NSW,1-GN9E-254,7-Eleven Corrimal,7-eleven corrimal,"138-146 Princes Highway, Corrimal NSW 2518",CORRIMAL,2518,-34.369863,150.897816
NSW,1-GN9E-255,7-Eleven Minto,7-eleven minto,"Lot 1 Ben Lomond Road, MINTO NSW 2566",MINTO,2566,-34.031754,150.850253
NSW,1-GN9E-256,7-Eleven Blacktown,7-eleven blacktown,"62 Walters Road, Blacktown NSW 2148",BLACKTOWN,2148,-33.775908,150.894749
NSW,1-GN9E-257,7-Eleven Lisarow,7-eleven lisarow,"911 Pacific Highway, Lisarow NSW 2250",LISAROW,2250,-33.385396,151.365375
NSW,1-GN9E-258,7-Eleven Watanobbi,7-eleven watanobbi,"156 Pacific Highway, Watanobbi NSW 2259",WATANOBBI,2259,-33.27436,151.429255
NSW,1-GN9E-259,7-Eleven Regentville,7-eleven regentville,"36 Mulgoa Road, Regentville NSW 2745",REGENTVILLE,2745,-33.77504,150.666023
NSW,1-GN9E-26,Coles Express Picton,coles express picton,"93-99 Argyle Street, Picton NSW 2571",PICTON,2571,-34.168556,150.611545
NSW,1-GN9E-260,7-Eleven Argenton,7-eleven argenton,"503 Lake Road, Argenton NSW 2284",ARGENTON,2284,-32.935194,151.630728
NSW,1-GN9E-261,7-Eleven Emu Plains,7-eleven emu plains,"49-51 Great Western Highway, Emu Plains NSW 2750",EMU PLAINS,2750,-33.746491,150.676178
NSW,1-GN9E-262,7-Eleven Campbelltown,7-eleven campbelltown,"71 Blaxland Road, Campbelltown NSW 2560",CAMPBELLTOWN,2560,-34.061876,150.80945
NSW,1-GN9E-263,7-Eleven Castle Hill,7-eleven castle hill,"255 -257 Old Northern Road, Castle Hill NSW 2154",CASTLE HILL,2154,-33.734803,151.003582
NSW,1-GN9E-264,7-Eleven South Hurstville,7-eleven south hurstville,"822 King Georges Road & Joffre St, South Hurstville NSW 2220",SOUTH HURSTVILLE,2220,-33.975997,151.10364
NSW,1-GN9E-265,7-Eleven Georges Hall,7-eleven georges hall,"48 SURREY AV, GEORGES HALL NSW 2198",GEORGES HALL,2198,-33.9153564,150.9976137
NSW,1-GN9E-266,7-Eleven Green Point,7-eleven green point,"390 Avoca Drive (Gosford), Green Point NSW 2251",GREEN POINT,2251,-33.462598,151.363938
NSW,1-GN9E-267,7-Eleven Mount Pritchard,7-eleven mount pritchard,"464 Cabramatta Road West, Mount Pritchard NSW 2170",MOUNT PRITCHARD,2170,-33.897357,150.912907
NSW,1-GN9E-268,7-Eleven Carlton,7-eleven carlton,"439 Princes Highway (Corner Massey Street), Carlton NSW 2218",CARLTON,2218,-33.98081,151.119076
NSW,1-GN9E-269,7-Eleven Ashfield,7-eleven ashfield,"132 LIVERPOOL RD, ASHFIELD NSW 2131",ASHFIELD,2131,-33.8905782,151.1295516
NSW,1-GN9E-27,Coles Express Leppington,coles express leppington,"1443 Camden Valley Way, Leppington NSW 2171",LEPPINGTON,1443,-33.966367,150.815605
NSW,1-GN9E-270,7-Eleven Bankstown,7-eleven bankstown,"180 Stacey & Stanley Streets, Bankstown NSW 2200",BANKSTOWN,2200,-33.920941,151.039191
NSW,1-GN9E-271,7-Eleven Casula,7-eleven casula,"2355 Camden Valley Way (Corner Beech Road), Casula NSW 2170",CASULA,2355,-33.957141,150.882875
NSW,1-GN9E-272,7-Eleven Adamstown,7-eleven adamstown,"531 - 537 Glebe Road & Bryant Street, Adamstown NSW 2289",ADAMSTOWN,2289,-32.934945,151.729634
NSW,1-GN9E-273,7-Eleven Berkeley,7-eleven berkeley,"47 Nolan Street (Corner Northcliffe Road), Berkeley NSW 2506",BERKELEY,2506,-34.476871,150.839335
NSW,1-GN9E-274,7-Eleven Berowra,7-eleven berowra,"965-969 Pacific Highway (Corner Waratah Road), Berowra NSW 2081",BEROWRA,2081,-33.627124,151.148098
NSW,1-GN9E-275,7-Eleven Bexley,7-eleven bexley,"611-615  Mimosa Street (Corner Forest Road), Bexley NSW 2207",BEXLEY,2207,-33.955531,151.118478
NSW,1-GN9E-277,BP Macarthur,bp macarthur,"Cnr Campbelltown & Blaxland Roads, Campbelltown NSW 2560",CAMPBELLTOWN,2560,-34.053178,150.823322
NSW,1-GN9E-278,BP Minchinbury,bp minchinbury,"1055 Great Western Highway, Minchinbury NSW 2770",MINCHINBURY,1055,-33.781986,150.824399
NSW,1-GN9E-279,7-Eleven Blacktown East,7-eleven blacktown east,"56 Leabons Lane (Corner Blacktown Road), Blacktown East NSW 2148",BLACKTOWN EAST,2148,-33.780107,150.920677
NSW,1-GN9E-28,Coles Express Campbelltown,coles express campbelltown,"27 Queen Street, Campbelltown NSW 2560",CAMPBELLTOWN,2560,-34.060434,150.819361
NSW,1-GN9E-280,7-Eleven Blacktown,7-eleven blacktown,"175 Richmond Road, Blacktown NSW 2148",BLACKTOWN,2148,-33.754839,150.891241
NSW,1-GN9E-281,7-Eleven Blacktown,7-eleven blacktown,"354 Corner Flushcombe Road & Myrtle Street, Blacktown NSW 2148",BLACKTOWN,2148,-33.795417,150.904904
NSW,1-GN9E-282,7-Eleven Blaxland,7-eleven blaxland,"139 Great Western Highway (Corner Layton Avenue), Blaxland NSW 2774",BLAXLAND,2774,-33.746366,150.613486
NSW,1-GN9E-283,7-Eleven Bligh Park,7-eleven bligh park,"735 George Street, Bligh Park NSW 2756",BLIGH PARK,2756,-33.637167,150.786046
NSW,1-GN9E-284,7-Eleven Bonnyrigg,7-eleven bonnyrigg,"140 Edensor & Bibbys Roads, Bonnyrigg NSW 2177",BONNYRIGG,2177,-33.884086,150.892033
NSW,1-GN9E-285,7-Eleven Burwood,7-eleven burwood,"Cnr Parramatta & Shaftsbury Rds, Burwood NSW 2134",BURWOOD,2134,-33.869406,151.108603
NSW,1-GN9E-286,7-Eleven Campbelltown,7-eleven campbelltown,"96 Queen & Broughton Streets, Campbelltown NSW 2560",CAMPBELLTOWN,2560,-34.06362,150.817014
NSW,1-GN9E-288,7-Eleven West Pennant Hills,7-eleven west pennant hills,"552 Pennant Hills Road, West Pennant Hills NSW 2125",WEST PENNANT HILLS,2125,-33.74687,151.050803
NSW,1-GN9E-289,7-Eleven Colyton,7-eleven colyton,"104 Great Western Highway & Bennett Road, Colyton NSW 2760",COLYTON,2760,-33.775081,150.793593
NSW,1-GN9E-29,Shell Reddy Express Minto,shell reddy express minto,"73 Pembroke Rd (Cnr Durham St), Minto NSW 2566",MINTO,2566,-34.023584,150.850483
NSW,1-GN9E-291,7-Eleven Croydon Park,7-eleven croydon park,"342 Georges River Road & Burwood Road, Croydon Park NSW 2133",CROYDON PARK,2133,-33.897617,151.099796
NSW,1-GN9E-293,7-Eleven Dee Why,7-eleven dee why,"940 Pittwater Road & Hawkesbury Avenue, Dee Why NSW 2099",DEE WHY,2099,-33.749095,151.290234
NSW,1-GN9E-294,7-Eleven Eastern Creek,7-eleven eastern creek,"Lot 16 - 25 Great Western Highway, Eastern Creek NSW 2766",EASTERN CREEK,2766,-33.787953,150.849664
NSW,1-GN9E-295,7-Eleven Emerton,7-eleven emerton,"Shop 1, 135-137 Popondetta Road, Emerton NSW 2770",EMERTON,2770,-33.744639,150.810225
NSW,1-GN9E-296,7-Eleven Green Valley,7-eleven green valley,"187 Wilson Road, Green Valley NSW 2168",GREEN VALLEY,2168,-33.907829,150.865922
NSW,1-GN9E-297,7-Eleven Haberfield,7-eleven haberfield,"25 Parramatta Road, Haberfield NSW 2045",HABERFIELD,2045,-33.887908,151.142813
NSW,1-GN9E-298,7-Eleven Minchinbury,7-eleven minchinbury,"1042 Great Western Highway, Minchinbury NSW 2770",MINCHINBURY,1042,-33.782515,150.82857
NSW,1-GN9E-299,7-Eleven Edensor Park,7-eleven edensor park,"Corner Elizabeth & Cowpasture Roads, Edensor Park NSW 2176",EDENSOR PARK,2176,-33.883376,150.864788
NSW,1-GN9E-30,Shell Reddy Express Liverpool,shell reddy express liverpool,"338-340 Hume Highway, Liverpool NSW 2170",LIVERPOOL,2170,-33.93145,150.917675
NSW,1-GN9E-300,7-Eleven Emu Plains,7-eleven emu plains,"126-128 OLD BATHURST RD, EMU HEIGHTS NSW 2750",EMU HEIGHTS,2750,-33.7429882,150.6547009
NSW,1-GN9E-301,7-Eleven Epping,7-eleven epping,"246 Beecroft & Carlingford Roads, Epping NSW 2121",EPPING,2121,-33.770913,151.081199
NSW,1-GN9E-303,7-Eleven Gosford West,7-eleven gosford west,"55 Central Coast Highway, Gosford West NSW 2250",GOSFORD WEST,2250,-33.427077,151.33001
NSW,1-GN9E-304,7-Eleven Granville,7-eleven granville,"154-160 Parramatta Road & Corner Bold Street, Granville NSW 2142",GRANVILLE,2142,-33.8301284,151.01003
NSW,1-GN9E-305,7-Eleven Granville East,7-eleven granville east,"Lot 3-4 Parramatta Road & Harbord Street, Granville East NSW 2142",GRANVILLE EAST,2142,-33.835001,151.021825
NSW,1-GN9E-307,7-Eleven Gymea,7-eleven gymea,"110 Gymea Bay Rd (Cnr 337-339 President Avenue), Gymea NSW 2227",GYMEA,2227,-34.037679,151.084491
NSW,1-GN9E-308,7-Eleven Hassall Grove,7-eleven hassall grove,"795 Luxford Road  (Corner Buckwell Drive), Hassall Grove NSW 2761",HASSALL GROVE,2761,-33.735368,150.836663
NSW,1-GN9E-309,7-Eleven Ingleburn,7-eleven ingleburn,"63 Oxford & Cumberland Streets, Ingleburn NSW 2565",INGLEBURN,2565,-33.99995,150.86794
NSW,1-GN9E-31,Coles Express Bathurst,coles express bathurst,"298 Stewart St (Cnr Rocket St), Bathurst NSW 2795",BATHURST,2795,-33.419053,149.56761
NSW,1-GN9E-310,7-Eleven Jamisontown,7-eleven jamisontown,"92 Mulgoa Road & Batt Street, Jamisontown NSW 2750",JAMISONTOWN,2750,-33.766148,150.679467
NSW,1-GN9E-311,7-Eleven Kensington,7-eleven kensington,"110 Anzac Parade & Goodwood Street, Kensington NSW 2033",KENSINGTON,2033,-33.907017,151.223796
NSW,1-GN9E-312,7-Eleven Kensington,7-eleven kensington,"131 Anzac Parade & Todman Avenue, Kensington NSW 2033",KENSINGTON,2033,-33.910008,151.223177
NSW,1-GN9E-313,7-Eleven Killara,7-eleven killara,"494 Pacific Hwy, Killara NSW 2071",KILLARA,2071,-33.771365,151.16108
NSW,1-GN9E-314,7-Eleven Plumpton,7-eleven plumpton,"291 Rooty Hill Road North, Plumpton NSW 2761",PLUMPTON,2761,-33.753565,150.840322
NSW,1-GN9E-316,7-Eleven Kirrawee,7-eleven kirrawee,"529-531 Princes Highway & Bath Road, Kirrawee NSW 2232",KIRRAWEE,2232,-34.031465,151.076694
NSW,1-GN9E-317,7-Eleven Kirrawee,7-eleven kirrawee,"542 Princes Highway, Kirrawee NSW 2232",KIRRAWEE,2232,-34.032382,151.075805
NSW,1-GN9E-319,7-Eleven Lambton,7-eleven lambton,"21 Croudace & De Vitre Streets, Lambton NSW 2299",LAMBTON,2299,-32.910413,151.705176
NSW,1-GN9E-320,7-Eleven New Lambton,7-eleven new lambton,"289 - 291 Turton Road & Young Street, New Lambton NSW 2305",NEW LAMBTON,2305,-32.917854,151.724357
NSW,1-GN9E-321,7-Eleven Lansvale South,7-eleven lansvale south,"44 Hume Highway & Knight Street, Lansvale South NSW 2166",LANSVALE SOUTH,2166,-33.891605,150.964966
NSW,1-GN9E-322,7-Eleven Lindfield,7-eleven lindfield,"238 Pacific Highway, Lindfield NSW 2070",LINDFIELD,2070,-33.778889,151.168902
NSW,1-GN9E-323,7-Eleven Liverpool,7-eleven liverpool,"95 Elizabeth Drive (Corner Park Road), Liverpool NSW 2170",LIVERPOOL,2170,-33.918366,150.916008
NSW,1-GN9E-324,7-Eleven Marks Point,7-eleven marks point,"770 Pacific Highway & Marks Point  Road, Marks Point NSW 2280",MARKS POINT,2280,-33.056933,151.653592
NSW,1-GN9E-325,7-Eleven Wickham,7-eleven wickham,"184-188 Hannell Street, Wickham NSW 2293",WICKHAM,2293,-32.913602,151.758251
NSW,1-GN9E-326,7-Eleven Mayfield West,7-eleven mayfield west,"412-416 Maitland Road & Frith Street, Mayfield West NSW 2304",MAYFIELD WEST,2304,-32.892733,151.730031
NSW,1-GN9E-328,7-Eleven Menai,7-eleven menai,"Corner Allison Crescent & Menai Road, Menai NSW 2234",MENAI,2234,-34.01574,151.013222
NSW,1-GN9E-329,7-Eleven Mona Vale,7-eleven mona vale,"24 Barrenjoey Road (Corner Darley Street East), Mona Vale NSW 2103",MONA VALE,2103,-33.676825,151.308231
NSW,1-GN9E-33,Shell Reddy Express Orange,shell reddy express orange,"Summer St & Sale St, Orange NSW 2800",ORANGE,2800,-33.283138,149.096248
NSW,1-GN9E-330,7-Eleven Narrabeen,7-eleven narrabeen,"1497 Pittwater Road & Gondola Street, Narrabeen NSW 2101",NARRABEEN,1497,-33.707435,151.296389
NSW,1-GN9E-331,7-Eleven North Ryde,7-eleven north ryde,"400 Lane Cove Road, North Ryde NSW 2113",NORTH RYDE,2113,-33.784477,151.128964
NSW,1-GN9E-332,7-Eleven Penrith South,7-eleven penrith south,"15-19 Aspen Street, Penrith South NSW 2750",PENRITH SOUTH,2750,-33.777277,150.710723
NSW,1-GN9E-333,7-Eleven Ryde,7-eleven ryde,"326-328 Blaxland Road, Ryde NSW 2112",RYDE,2112,-33.802513,151.100336
NSW,1-GN9E-335,7-Eleven Northmead,7-eleven northmead,"56 Windsor Road & Northmead Avenue, Northmead NSW 2152",NORTHMEAD,2152,-33.790961,150.997173
NSW,1-GN9E-337,7-Eleven Parramatta,7-eleven parramatta,"81 Victoria Road & Macarthur Street, Parramatta NSW 2150",PARRAMATTA,2150,-33.808768,151.014716
NSW,1-GN9E-338,7-Eleven Cranebrook,7-eleven cranebrook,"212-222 Andrews & Castlereagh Roads, Cranebrook NSW 2749",CRANEBROOK,2749,-33.7305882,150.6951646
NSW,1-GN9E-34,Shell Reddy Express Mount Annan,shell reddy express mount annan,"241 Waterworth Drive, Mount Annan NSW 2567",MOUNT ANNAN,2567,-34.049459,150.760159
NSW,1-GN9E-341,7-Eleven Plumpton,7-eleven plumpton,"Corner Richmond Road & Dublin Street, Plumpton NSW 2761",PLUMPTON,2761,-33.73984,150.860297
NSW,1-GN9E-342,7-Eleven Quakers Hill,7-eleven quakers hill,"83 Lalor Road & Quakers Hill Parkway, Quakers Hill NSW 2763",QUAKERS HILL,2763,-33.727446,150.89666
NSW,1-GN9E-343,7-Eleven Revesby,7-eleven revesby,"275 Canterbury Road & Mavis Street, Revesby NSW 2212",REVESBY,2212,-33.936974,151.020888
NSW,1-GN9E-344,7-Eleven Riverwood,7-eleven riverwood,"30 Bonds Road (Corner Romilly Street), Riverwood NSW 2210",RIVERWOOD,2210,-33.9523,151.058345
NSW,1-GN9E-345,7-Eleven Rockdale,7-eleven rockdale,"293 West Botany Street (Corner Bestic Street), Rockdale NSW 2216",ROCKDALE,2216,-33.949919,151.148692
NSW,1-GN9E-346,7-Eleven Rooty Hill,7-eleven rooty hill,"108 ROOTY HILL RD SOUTH, ROOTY HILL NSW 2766",ROOTY HILL,2766,-33.7803603,150.8502005
NSW,1-GN9E-347,7-Eleven Lakemba,7-eleven lakemba,"222 King Georges Rd (Cnr Canarys Rd) (Opn 30/6/16), Lakemba NSW 2195",LAKEMBA,2195,-33.933571,151.073569
NSW,1-GN9E-348,7-Eleven Roseville,7-eleven roseville,"Corner Pacific Highway and Boundary Street, Roseville NSW 2069",ROSEVILLE,2069,-33.78742,151.17982
NSW,1-GN9E-349,7-Eleven Shortland,7-eleven shortland,"300 Sandgate Road, Shortland NSW 2307",SHORTLAND,2307,-32.886168,151.695396
NSW,1-GN9E-35,Shell Reddy Express Wallsend West,shell reddy express wallsend west,"14 Thomas St, Wallsend NSW 2287",WALLSEND,2287,-32.906722,151.669265
NSW,1-GN9E-350,BP Carlingford,bp carlingford,"712 Pennant Hills Road, Carlingford NSW 2118",CARLINGFORD,2118,-33.763701,151.047355
NSW,1-GN9E-351,BP Chinderah T/C,bp chinderah t/c,"68-89 Ozone Street, Chinderah NSW 2487",CHINDERAH,2487,-28.243748,153.557582
NSW,1-GN9E-352,7-Eleven Rozelle,7-eleven rozelle,"178-184 Victoria Road (Corner Moodie Street), Rozelle NSW 2039",ROZELLE,2039,-33.862904,151.168131
NSW,1-GN9E-353,7-Eleven West Ryde,7-eleven west ryde,"919 Victoria Road (Corner Hermitage Road), West Ryde NSW 2114",WEST RYDE,2114,-33.80925,151.09346
NSW,1-GN9E-356,7-Eleven St Clair,7-eleven st clair,"4 Endeavour & Bennett Roads, St Clair NSW 2759",ST CLAIR,2759,-33.79414,150.789066
NSW,1-GN9E-357,7-Eleven St Ives,7-eleven st ives,"157-159 Mona Vale Rd, ST IVES NSW 2075",ST IVES,2075,-33.732665,151.156286
NSW,1-GN9E-358,7-Eleven St Marys,7-eleven st marys,"Corner Forrester Road & Christie Street, St Marys NSW 2760",ST MARYS,2760,-33.747899,150.776737
NSW,1-GN9E-359,7-Eleven St Marys,7-eleven st marys,"Corner Mamre Road & Wilson Street, St Marys NSW 2760",ST MARYS,2760,-33.778006,150.771942
NSW,1-GN9E-36,Shell Reddy Express Cremorne,shell reddy express cremorne,"227 Military Rd, Cremorne NSW 2090",CREMORNE,2090,-33.830574,151.226235
NSW,1-GN9E-360,7-Eleven Strathfield South,7-eleven strathfield south,"575-585 Liverpool Road, Strathfield South NSW 2136",STRATHFIELD SOUTH,2136,-33.887371,151.074269
NSW,1-GN9E-361,7-Eleven The Entrance,7-eleven the entrance,"184-186 The Entrance Rd & Gosford Ave, Long Jetty NSW 2261",LONG JETTY,2261,-33.350815,151.492283
NSW,1-GN9E-362,7-Eleven Toongabbie,7-eleven toongabbie,"3 Metella Road & Corner Cornelia Road, Toongabbie NSW 2146",TOONGABBIE,2146,-33.786881,150.946621
